ElementId,Category,Family,Type,Level,Mark,Assembly Code,Assembly Description,Length,Width,Depth,Height,Area,Volume,Weight,Unit Weight,Material,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot
1248630,Landings,,Non-Monolithic Landing,,,,,,,,,,,,,"Steel, Paint Finish, Dark Gray",,,,,,BoundingBox,25.642,178.557,-7.5,,,,,,,,23.588,174.057,-15,27.696,183.057,0,25.642,178.557,-7.5,,"Export Type to IFC=0 | Family and Type=Non-Monolithic Landing | Relative Height=7' - 6"" | Total Thickness=0' - 0 1/4"" | Type=Non-Monolithic Landing | Type Id=Non-Monolithic Landing | Type IfcGUID=2DlOjOyRTFpQxc_0Rnt1X1 | Type Name=Non-Monolithic Landing"
1249106,Walls,,Storefront - EXTERIOR ISLAND,L 1,,,,"126' - 0""",,,,1880 SF,,,,,,,,"0' - 0""","0' - 0""",Curve,61.548,130.666,15,-1.452,130.666,15,124.548,130.666,15,,-1.452,130.166,15,124.548,131.166,30,61.548,130.666,22.5,,"Adjust for Mullion Size=False | Area=1880 SF | Base Offset=0' - 0"" | Border 1 Type=2.5"" x 5"" rectangular | Border 2 Type=2.5"" x 5"" rectangular | Export Type to IFC=0 | Family and Type=Storefront - EXTERIOR ISLAND | Interior Type=2.5"" x 5"" rectangular | Length=126' - 0"" | Offset=0' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Storefront - EXTERIOR ISLAND | Type Id=Storefront - EXTERIOR ISLAND | Type IfcGUID=21niu4ukDA1u2Qnv1EMNlF | Type Mark=CW03 | Type Name=Storefront - EXTERIOR ISLAND | Unconnected Height=15' - 0"""
1249210,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"126' - 0""","0' - 8""",,,1572 SF,1048.15 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,61.548,140.666,15,124.548,140.666,15,-1.452,140.666,15,,-1.785,140.333,15,124.548,140.999,30,61.382,140.666,22.5,,"Area=1572 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=126' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=1048.15 CF | Width=0' - 8"""
1249235,Walls,,"Generic - 8"" - EXTERIOR",L 1,,B2010,Exterior Walls,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,-1.452,135.666,15,-1.452,140.666,15,-1.452,130.666,15,,-1.785,130.666,15,-1.118,140.666,30,-1.452,135.666,22.5,,"Area=145 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - EXTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - EXTERIOR | Type Id=Generic - 8"" - EXTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijB | Type Mark=G06 | Type Name=Generic - 8"" - EXTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249262,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,8.215,135.666,15,8.215,140.666,15,8.215,130.666,15,,7.882,130.666,15,8.548,140.666,30,8.215,135.666,22.5,,"Area=145 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249295,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,17.882,135.666,15,17.882,140.666,15,17.882,130.666,15,,17.548,130.666,15,18.215,140.666,30,17.882,135.666,22.5,,"Area=145 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249332,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,27.548,135.666,15,27.548,140.666,15,27.548,130.666,15,,27.215,130.666,15,27.882,140.666,30,27.548,135.666,22.5,,"Area=145 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249372,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,37.215,135.666,15,37.215,140.666,15,37.215,130.666,15,,36.882,130.666,15,37.548,140.666,30,37.215,135.666,22.5,,"Area=145 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249405,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,46.882,135.666,15,46.882,140.666,15,46.882,130.666,15,,46.548,130.666,15,47.215,140.666,30,46.882,135.666,22.5,,"Area=145 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249438,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,56.548,135.666,15,56.548,140.666,15,56.548,130.666,15,,56.215,130.666,15,56.882,140.666,30,56.548,135.666,22.5,,"Area=145 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249463,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,66.215,135.666,15,66.215,140.666,15,66.215,130.666,15,,65.882,130.666,15,66.548,140.666,30,66.215,135.666,22.5,,"Area=145 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249493,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,75.882,135.666,15,75.882,140.666,15,75.882,130.666,15,,75.548,130.666,15,76.215,140.666,30,75.882,135.666,22.5,,"Area=145 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249530,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,85.548,135.666,15,85.548,140.666,15,85.548,130.666,15,,85.215,130.666,15,85.882,140.666,30,85.548,135.666,22.5,,"Area=145 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249558,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,95.215,135.666,15,95.215,140.666,15,95.215,130.666,15,,94.882,130.666,15,95.548,140.666,30,95.215,135.666,22.5,,"Area=145 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249706,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,104.882,135.666,15,104.882,140.666,15,104.882,130.666,15,,104.548,130.666,15,105.215,140.666,30,104.882,135.666,22.5,,"Area=145 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249741,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 0""","0' - 8""",,,145 SF,96.67 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,114.548,135.666,15,114.548,140.666,15,114.548,130.666,15,,114.215,130.666,15,114.882,140.666,30,114.548,135.666,22.5,,"Area=145 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=96.67 CF | Width=0' - 8"""
1249833,Walls,,"Generic - 8"" - EXTERIOR",L 1,,B2010,Exterior Walls,"10' - 4""","0' - 8""",,,150 SF,100.00 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,-1.452,203.833,15,-1.452,198.666,15,-1.452,208.999,15,,-1.785,198.666,15,-1.118,208.999,30,-1.452,203.833,22.5,,"Area=150 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - EXTERIOR | Length=10' - 4"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - EXTERIOR | Type Id=Generic - 8"" - EXTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijB | Type Mark=G06 | Type Name=Generic - 8"" - EXTERIOR | Unconnected Height=15' - 0"" | Volume=100.00 CF | Width=0' - 8"""
1249864,Walls,,Storefront - EXTERIOR ISLAND,L 1,,,,"68' - 0""",,,,1010 SF,,,,,,,,"0' - 0""","0' - 0""",Curve,32.548,208.999,15,66.548,208.999,15,-1.452,208.999,15,,-1.452,208.499,15,66.548,209.499,30,32.548,208.999,22.5,,"Adjust for Mullion Size=False | Area=1010 SF | Base Offset=0' - 0"" | Border 1 Type=2.5"" x 5"" rectangular | Border 2 Type=2.5"" x 5"" rectangular | Export Type to IFC=0 | Family and Type=Storefront - EXTERIOR ISLAND | Interior Type=2.5"" x 5"" rectangular | Length=68' - 0"" | Offset=0' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Storefront - EXTERIOR ISLAND | Type Id=Storefront - EXTERIOR ISLAND | Type IfcGUID=21niu4ukDA1u2Qnv1EMNlF | Type Mark=CW03 | Type Name=Storefront - EXTERIOR ISLAND | Unconnected Height=15' - 0"""
1249905,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"10' - 4""","0' - 8""",,,150 SF,100.00 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,66.548,203.833,15,66.548,198.666,15,66.548,208.999,15,,66.215,198.666,15,66.882,208.999,30,66.548,203.833,22.5,,"Area=150 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=10' - 4"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=100.00 CF | Width=0' - 8"""
1249948,Walls,,"Generic - 8"" - INTERIOR",L 1,,C1010,Partitions,"82' - 6""","0' - 8""",,,1066 SF,710.93 CF,,,Default Wall,,,,"0' - 0""","0' - 0""",Curve,39.798,198.666,15,-1.452,198.666,15,81.048,198.666,15,,-1.785,198.333,15,81.048,198.999,30,39.632,198.666,22.5,,"Area=1066 SF | Assembly Code=C1010 | Assembly Description=Partitions | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - INTERIOR | Length=82' - 6"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Generic - 8"" - INTERIOR | Type Id=Generic - 8"" - INTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijW | Type Mark=G06 | Type Name=Generic - 8"" - INTERIOR | Unconnected Height=15' - 0"" | Volume=710.93 CF | Width=0' - 8"""
